Make;Model;Manufacturing Year;Fuel Type;Engine Power (HP);Mileage (km);Number of Accidents;Market Value ($);Total Owners;Has Dashcam;Vehicles in Family;Driving Experience;AGE;HOMEKIDS;EMPLOYED;INCOME;MSTATUS;GENDER;TRAVTIME;BLUEBOOK;TIF;CAR_TYPE;RED_CAR;OLDCLAIM;CLM_FREQ;REVOKED;MVR_PTS;CLM_AMT;CAR_AGE;CLAIM_FLAG;Liability Insurance;Theft Insurance;Premium Insurance;Repair Insurance;Premium Repair Insurance
Chevrolet;Tahoe;2015;Diesel;291;115566;0;6443;1;TRUE;4;7;46;0;TRUE;19313;TRUE;M;52;$19,390;10;Van;yes;$0;0;No;0;0;1;0;1014,215;559,93;827,901;595,5;953,215
Volkswagen;Jetta;2011;Diesel;145;180974;1;2000;4;TRUE;2;13;46;0;TRUE;153458;FALSE;M;39;$40,980;11;Panel Truck;yes;$16,328;3;No;1;0;15;0;900;442,5;930;722,5;1065
Chevrolet;Silverado;2015;Diesel;346;120388;0;5961;1;TRUE;2;4;47;0;TRUE;9898;TRUE;M;41;$17,190;12;Minivan;no;$6,495;1;No;0;0;1;0;1121,805;582,61;868,527;623;1005,805
Toyota;Camry;2019;Electric;259;53530;0;18646;1;FALSE;4;5;33;4;TRUE;21746;TRUE;F;41;$15,050;1;SUV;no;$3,246;2;No;1;3158;2;1;1311,23;815,96;987,722;779,5;1262,23
Tesla;Model Y;2020;Electric;574;33257;0;36957;1;TRUE;1;3;48;0;TRUE;34606;TRUE;M;42;$14,400;1;Minivan;no;$0;0;Yes;0;0;1;0;1732,785;1006,57;1267,899;737;1388,785
Toyota;Corolla;2012;Petrol;237;168677;0;2000;4;TRUE;5;5;49;0;TRUE;0;TRUE;M;23;$11,610;10;Pickup;no;$3,996;1;No;5;4052;1;1;884;488,5;753,6;568,5;877
Volkswagen;Golf;2021;Electric;172;30596;0;23940;1;TRUE;1;1;34;1;TRUE;85128;FALSE;F;12;$29,980;6;Pickup;no;$2,911;2;No;3;0;1;0;913,7;675,4;855,18;586;991,7
Chevrolet;Malibu;2009;Petrol;193;201720;2;2000;1;FALSE;5;7;35;0;TRUE;;FALSE;M;50;$20,590;1;Van;no;$24,139;2;Yes;5;0;17;0;1296;716,5;1268,4;846,5;1253
BMW;X5;2017;Diesel;211;94817;0;19197;1;TRUE;2;4;50;0;TRUE;15545;TRUE;M;48;$17,060;1;Van;yes;$0;0;No;1;0;15;0;917,985;547,47;903,179;655,5;1076,985
BMW;5 Series;2017;Diesel;234;94401;0;19266;1;TRUE;5;5;41;2;TRUE;129236;TRUE;M;28;$27,770;1;Minivan;no;$0;0;No;0;0;1;0;1064,33;659,66;872,062;667;1100,33
BMW;X3;2015;Petrol;200;116442;0;10592;1;TRUE;3;2;50;1;TRUE;37967;TRUE;F;31;$10,300;7;SUV;no;$0;0;No;4;0;1;0;902,96;555,92;784,144;600;952,96
BMW;5 Series;2015;Petrol;399;122168;0;9638;1;TRUE;3;6;37;0;TRUE;138854;TRUE;F;29;$19,090;7;Sports Car;no;$0;0;No;0;0;14;0;1246,19;545,88;986,666;749,5;1217,19
Toyota;Corolla;2001;Hybrid;283;331070;0;2000;4;FALSE;1;6;43;0;TRUE;132108;FALSE;M;11;$19,010;11;Van;yes;$11,909;1;No;4;0;17;0;1076;561,5;940,4;691,5;1063
Chevrolet;Silverado;2018;Diesel;154;75411;0;14958;1;TRUE;1;3;40;3;TRUE;52068;TRUE;F;19;$8,770;4;SUV;no;$0;0;No;3;0;14;0;932,79;476,58;827,906;777;1208,79
Chevrolet;Silverado;2006;Diesel;170;258052;0;2000;2;FALSE;1;12;52;0;TRUE;43546;FALSE;M;46;$6,700;1;Pickup;no;$0;0;No;0;1145;1;1;850;605;800;535;810
Chevrolet;Tahoe;2019;Hybrid;192;65311;0;17468;1;TRUE;4;5;39;0;TRUE;0;FALSE;F;38;$5,400;1;SUV;no;$0;0;No;0;0;6;0;871,34;520,68;875,876;546;909,34
Toyota;Corolla;2006;Petrol;181;256600;0;2000;4;FALSE;2;14;54;0;TRUE;151138;TRUE;M;32;$22,010;1;Van;yes;$2,733;3;No;6;0;1;0;872;610,5;808,8;540,5;821
BMW;3 Series;2013;Petrol;292;154375;2;2000;4;TRUE;3;11;49;0;TRUE;114122;FALSE;M;52;$17,810;11;Van;yes;$0;0;No;1;0;10;0;1394;616;1247,6;896;1352
Honda;CR-V;2004;Diesel;225;287472;0;2000;1;FALSE;3;6;38;3;TRUE;77830;TRUE;F;58;$8,030;3;SUV;no;$9,937;3;No;0;5064;11;1;1110;532,5;894;812,5;1215
Tesla;Model S;2014;Electric;820;135302;0;4949;2;FALSE;3;5;49;0;TRUE;45187;TRUE;M;37;$32,490;1;Panel Truck;yes;$6,534;2;No;0;0;1;0;2164,745;959,49;1340,643;860;1474,745
Nissan;Sentra;2013;Diesel;153;154763;1;2000;4;FALSE;2;1;36;1;TRUE;39811;TRUE;F;22;$16,260;4;SUV;no;$3,416;4;No;3;2557;4;1;1066;696,5;986,4;676,5;1003
Nissan;Rogue;2018;Hybrid;235;73046;0;15195;1;TRUE;4;1;32;2;TRUE;0;FALSE;F;14;$9,640;1;Sports Car;no;$0;0;Yes;3;0;8;0;1045,975;519,45;894,365;767,5;1220,975
Honda;Accord;2012;Petrol;243;152942;0;2000;3;TRUE;4;11;58;0;TRUE;142170;TRUE;F;35;$37,620;6;Van;no;$0;0;No;1;0;12;0;896;400;808,4;671,5;1023
Ford;Explorer;2020;Hybrid;253;50285;0;20471;1;TRUE;5;4;37;0;TRUE;53059;TRUE;M;38;$18,450;10;Van;yes;$0;0;No;0;0;16;0;1008,355;581,21;945,697;676,5;1125,355
Toyota;Corolla;2011;Hybrid;192;177779;1;2000;1;FALSE;2;13;50;0;TRUE;136458;FALSE;F;33;$15,630;6;Minivan;no;$0;0;Yes;4;0;19;0;1094;616;1067,6;746;1112
Nissan;Rogue;2014;Petrol;285;131849;1;3315;3;TRUE;1;1;51;0;TRUE;161325;TRUE;M;46;$24,650;6;Panel Truck;yes;$0;0;No;0;0;14;0;1186,575;525,65;1051,205;792,5;1211,575
BMW;5 Series;2003;Petrol;299;311464;3;2000;3;FALSE;4;10;39;3;TRUE;69394;FALSE;F;52;$9,720;1;SUV;no;$0;0;Yes;0;2474;13;1;1858;869,5;1553,2;1149,5;1709
Volkswagen;Golf;2001;Petrol;202;326323;2;2000;4;FALSE;2;23;42;0;TRUE;73762;TRUE;F;53;$27,210;7;SUV;no;$1,372;2;No;4;4847;1;1;1314;821;1225,6;751;1122
Nissan;Pathfinder;2019;Diesel;125;56431;0;18356;1;TRUE;5;1;66;0;TRUE;;TRUE;M;22;$30,530;9;Van;no;$6,617;3;No;0;0;15;0;941,78;496,06;828,492;612,5;986,78
Honda;CR-V;2015;Diesel;173;121592;0;5840;1;TRUE;3;5;50;0;TRUE;;FALSE;M;50;$10,210;1;Pickup;yes;$0;0;No;5;3499;9;1;775,2;400;779,28;636,5;972,2
Tesla;Model S;2018;Electric;739;72512;0;25414;1;TRUE;1;4;38;1;TRUE;93831;TRUE;M;46;$6,500;4;Pickup;no;$0;0;No;0;0;11;0;2055,07;873,64;1369,098;969,5;1706,07
Chevrolet;Tahoe;2023;Diesel;303;5000;0;29500;1;TRUE;5;1;50;0;TRUE;;TRUE;F;21;$13,870;6;Pickup;no;$0;0;No;0;0;14;0;1153,5;696,5;1048,9;701,5;1220,5
Volkswagen;Passat;2023;Hybrid;118;5000;0;29500;1;TRUE;4;1;56;0;FALSE;18261;TRUE;F;32;$7,100;1;SUV;no;$0;0;No;0;0;1;0;783,5;704;850,9;509;895,5
Chevrolet;Silverado;2019;Electric;294;63747;0;17625;1;FALSE;1;4;54;0;TRUE;37092;FALSE;F;42;$13,170;4;SUV;no;$0;0;No;0;0;5;0;1176,125;723,25;1058,575;597;1012,125
Volkswagen;Jetta;2021;Diesel;167;44557;0;22544;1;TRUE;3;3;55;0;TRUE;42680;TRUE;M;25;$25,430;21;Panel Truck;no;$4,564;3;No;0;6325;8;1;846,72;558,94;891,408;633,5;1049,72
Chevrolet;Equinox;2013;Petrol;292;155395;2;2000;1;TRUE;4;2;44;0;TRUE;97624;TRUE;F;53;$15,660;4;SUV;no;$31,213;2;Yes;0;0;7;0;1394;616;1247,6;796;1212
Nissan;Pathfinder;2016;Electric;150;100622;0;9437;1;TRUE;1;6;47;0;TRUE;107406;TRUE;M;52;$25,940;6;Panel Truck;no;$0;0;No;4;0;19;0;747,185;419,37;786,059;625;967,185
Toyota;Prius;2017;Hybrid;158;89295;0;12070;1;TRUE;1;6;27;3;TRUE;78418;FALSE;F;5;$21,860;1;SUV;no;$4,740;3;No;0;5374;8;1;926,35;449,7;810,89;779;1198,35
Chevrolet;Malibu;2020;Hybrid;408;46509;0;20849;1;TRUE;3;2;27;1;TRUE;118870;FALSE;M;33;$32,880;6;Minivan;yes;$7,861;2;No;0;4032;16;1;1370,245;662,49;1072,343;804;1352,245
Volkswagen;Tiguan;2004;Diesel;163;284044;1;2000;2;FALSE;1;15;50;0;TRUE;43128;TRUE;M;45;$13,420;14;Minivan;yes;$0;0;No;0;0;11;0;1036;601,5;1044,4;731,5;1083
Volkswagen;Tiguan;2012;Diesel;139;167365;0;2000;1;TRUE;5;5;43;0;TRUE;69769;FALSE;F;37;$5,800;4;Sports Car;no;$6,591;3;No;4;0;11;0;688;400;725,2;619,5;919
Tesla;Model X;2001;Electric;964;330207;1;2000;1;FALSE;5;9;46;0;FALSE;67410;TRUE;F;31;$30,350;3;Van;no;$0;0;No;0;0;22;0;2638;1002;1685,2;1132;1884
Nissan;Rogue;2019;Diesel;260;60020;0;17998;1;TRUE;4;3;48;0;TRUE;64798;TRUE;F;37;$12,780;1;SUV;no;$5,244;1;No;5;1870;10;1;1009,99;559,98;933,986;680;1119,99
Volkswagen;Tiguan;2004;Petrol;120;288368;2;2000;4;FALSE;5;17;44;3;TRUE;38108;TRUE;M;7;$5,900;7;Pickup;yes;$40,943;2;Yes;0;0;5;0;1300;680;1210;860;1250
Tesla;Model 3;2013;Electric;476;148799;0;2000;1;TRUE;1;9;43;3;TRUE;52906;TRUE;F;40;$11,090;1;SUV;no;$0;0;No;0;0;1;0;1512;608;944,8;838;1326
BMW;X3;2016;Hybrid;398;104249;0;15125;1;FALSE;1;6;47;0;TRUE;16980;TRUE;F;27;$10,440;1;SUV;no;$0;0;No;3;0;0;0;1371,625;850,25;1074,275;649;1103,625
Toyota;Camry;2014;Petrol;170;135485;2;2951;1;TRUE;2;8;46;0;TRUE;48885;TRUE;M;52;$17,570;6;Van;no;$37,412;2;Yes;1;0;1;0;1154,755;664,51;1106,657;735;1094,755
Volkswagen;Tiguan;2005;Diesel;228;264890;1;2000;4;FALSE;1;1;63;1;TRUE;118663;TRUE;F;54;$19,670;7;SUV;no;$10,491;2;No;0;0;12;0;1216;634;1096,4;814;1218
Ford;Mustang;2016;Diesel;354;103340;0;9166;1;TRUE;3;8;46;0;TRUE;;TRUE;F;49;$24,520;6;Sports Car;no;$0;0;No;1;0;15;0;1153,83;518,66;947,362;727;1169,83
Nissan;Pathfinder;2023;Diesel;177;5000;0;29500;1;FALSE;5;1;47;0;TRUE;22213;FALSE;F;33;$8,420;10;SUV;no;$0;0;No;3;0;1;0;1001,5;883,5;998,1;538,5;954,5
Toyota;Camry;2016;Hybrid;142;107312;0;8768;1;TRUE;2;1;44;0;TRUE;95091;TRUE;M;31;$31,890;1;Panel Truck;no;$0;0;No;0;0;12;0;727,84;408,68;774,976;621;955,84
BMW;X5;2020;Diesel;371;43730;0;35211;1;FALSE;4;1;39;0;TRUE;14782;TRUE;F;48;$5,080;13;Sports Car;no;$0;0;Yes;0;0;0;0;1418,055;1037,61;1193,277;635,5;1177,055
BMW;X5;2018;Electric;311;73830;0;25195;1;TRUE;2;5;55;0;TRUE;0;TRUE;F;36;$10,360;6;SUV;no;$0;0;No;3;0;7;0;1147,975;657,45;1025,165;605,5;1066,975
Toyota;Prius;2010;Hybrid;191;192516;0;2000;3;FALSE;1;3;46;0;TRUE;65060;TRUE;M;39;$12,610;4;Minivan;yes;$4,814;2;No;2;0;6;0;892;515,5;866,8;545,5;831
Volkswagen;Golf;2017;Hybrid;271;77314;0;13268;1;FALSE;5;1;58;0;TRUE;84376;TRUE;M;30;$22,620;6;Panel Truck;yes;$4,497;3;No;7;2478;12;1;1108,34;668,18;1009,676;685,5;1107,34
Tesla;Model 3;2016;Electric;765;100314;0;15781;1;FALSE;4;4;52;0;TRUE;87455;TRUE;F;11;$26,010;7;Minivan;no;$0;0;No;0;5250;7;1;2108,905;940,31;1422,467;832,5;1473,905
Volkswagen;Tiguan;2021;Electric;201;25364;0;24463;1;FALSE;2;2;46;0;TRUE;67711;FALSE;F;5;$18,080;7;SUV;no;$0;0;Yes;4;0;11;0;1024,315;745,13;1032,041;650,5;1093,315
Tesla;Model X;2001;Electric;363;329913;0;2000;2;FALSE;5;3;49;0;TRUE;0;TRUE;M;28;$14,900;1;Minivan;no;$0;0;Yes;2;5157;11;1;1236;601,5;1004,4;731,5;1143
Volkswagen;Passat;2009;Diesel;163;207757;1;2000;4;FALSE;1;10;28;0;TRUE;;FALSE;F;38;$22,470;1;Minivan;no;$1,263;1;No;2;0;7;0;1036;601,5;1044,4;631,5;943
Toyota;Corolla;2011;Petrol;299;182291;0;2000;2;TRUE;1;6;43;2;TRUE;94682;TRUE;M;15;$1,500;1;Minivan;yes;$0;0;No;0;0;11;0;1108;419,5;853,2;799,5;1219
Nissan;Pathfinder;2002;Diesel;291;316876;3;2000;3;FALSE;2;5;38;2;TRUE;43851;TRUE;F;25;$9,690;1;SUV;no;$0;0;No;0;0;9;0;1792;865,5;1546,8;1095,5;1631
Ford;Escape;2019;Diesel;365;60998;0;17900;1;FALSE;4;4;36;1;TRUE;0;FALSE;F;64;$13,880;1;SUV;no;$0;0;No;0;0;7;0;1369,5;761,5;1117,3;682,5;1154,5
Honda;Accord;2018;Electric;238;73414;0;15158;1;TRUE;4;5;32;2;TRUE;0;TRUE;F;66;$7,100;4;Sports Car;no;$0;0;No;2;0;0;0;1051,79;620,58;846,506;669;1083,79
Chevrolet;Tahoe;2011;Diesel;204;186216;0;2000;4;TRUE;3;7;42;0;TRUE;9109;TRUE;F;25;$15,840;10;SUV;no;$8,455;3;No;1;0;6;0;818;400;777,2;552;844
Tesla;Model X;2005;Electric;763;275166;1;2000;2;FALSE;5;17;40;0;TRUE;74871;TRUE;M;46;$27,110;6;Panel Truck;no;$3,137;1;No;4;0;7;0;2236;901,5;1524,4;931,5;1543
Honda;Pilot;2020;Diesel;125;45578;0;20942;1;TRUE;5;3;56;0;TRUE;54286;FALSE;M;52;$15,440;10;Minivan;yes;$6,417;1;No;0;0;1;0;754,71;621,92;796,594;512,5;859,71
Honda;CR-V;2022;Diesel;229;19228;0;26577;1;TRUE;5;2;53;0;TRUE;110911;TRUE;M;49;$25,840;17;Panel Truck;yes;$10,474;2;No;1;0;7;0;990,885;630,27;969,239;564,5;991,885
Ford;F-150;2016;Electric;343;106504;0;8849;1;TRUE;2;3;44;3;TRUE;44893;TRUE;F;58;$26,670;1;Minivan;no;$0;0;No;2;0;14;0;1280,245;509,99;936,343;871,5;1367,245
BMW;X5;2023;Diesel;333;5000;0;49166;1;FALSE;4;1;42;0;TRUE;;TRUE;M;17;$9,860;6;Pickup;yes;$0;0;No;0;3336;7;1;1411,83;1058,16;1310,562;616,5;1208,83
Ford;F-150;2023;Hybrid;163;5000;0;29500;1;TRUE;5;1;;2;TRUE;;FALSE;F;31;$3,180;11;Sports Car;yes;$25,235;1;Yes;0;2541;13;1;973,5;626,5;936,9;731,5;1220,5
Toyota;Camry;2019;Hybrid;130;68137;0;17186;1;TRUE;3;1;34;1;TRUE;50401;TRUE;M;41;$14,470;7;Minivan;yes;$7,006;1;No;6;0;0;0;795,93;586,86;774,302;565;915,93
BMW;X5;2019;Diesel;415;58359;0;30273;1;FALSE;5;5;27;1;TRUE;20972;FALSE;F;28;$6,640;15;Sports Car;no;$7,186;3;No;2;1858;8;1;1531,365;910,23;1243,911;807,5;1406,365
Chevrolet;Silverado;2017;Diesel;203;100071;0;10992;1;TRUE;1;4;40;3;TRUE;48654;TRUE;F;21;$17,200;4;SUV;no;$0;0;No;0;0;6;0;1010,96;461,42;839,344;701,5;1097,96
Chevrolet;Equinox;2021;Diesel;255;29421;0;24057;1;TRUE;3;2;47;0;TRUE;55019;TRUE;F;51;$11,700;4;SUV;no;$2,257;2;No;3;0;9;0;1030,285;618,07;972,399;677,5;1145,285
Tesla;Model S;2018;Electric;698;75631;0;24894;1;FALSE;2;3;49;0;TRUE;22059;TRUE;F;24;$9,340;13;Sports Car;no;$0;0;No;0;0;1;0;2020,47;1097,94;1382,658;799;1452,47
Nissan;Rogue;2003;Diesel;282;296601;0;2000;4;FALSE;1;2;53;0;TRUE;109437;TRUE;M;59;$17,740;1;Van;yes;$0;0;No;0;0;3;0;1074;661;889,6;591;922
BMW;X3;2022;Hybrid;352;10718;0;45713;1;TRUE;5;2;42;3;TRUE;63737;TRUE;F;17;$12,070;8;SUV;no;$0;0;No;0;0;5;0;1482,565;883,13;1201,591;776;1420,565
BMW;X3;2006;Petrol;261;257900;0;2000;4;FALSE;1;12;54;0;TRUE;235075;FALSE;F;24;$37,130;1;Pickup;no;$5,211;3;No;3;0;16;0;1032;550,5;922,8;680,5;1041
Toyota;Highlander;2001;Petrol;254;328987;3;2000;3;FALSE;4;10;33;0;TRUE;12067;TRUE;F;19;$3,870;6;SUV;no;$3,608;4;No;5;2298;1;1;1618;947;1467,2;877;1314
Nissan;Sentra;2000;Petrol;270;353759;0;2000;4;FALSE;5;20;34;0;TRUE;15363;FALSE;M;27;$18,660;1;Van;yes;$0;0;Yes;3;3663;1;1;1050;655;880;585;910
Chevrolet;Malibu;2023;Diesel;191;5000;0;29500;1;TRUE;1;1;60;0;TRUE;1007;TRUE;F;24;$10,800;6;SUV;no;$7,378;1;No;4;4390;4;1;929,5;740,5;909,3;545,5;968,5
Nissan;Sentra;2011;Petrol;166;177188;1;2000;1;TRUE;5;5;41;1;TRUE;218;FALSE;F;34;$15,370;9;SUV;no;$8,283;1;No;0;0;8;0;992;453;946,8;783;1156
Nissan;Rogue;2012;Diesel;129;165849;1;2000;1;FALSE;4;1;50;0;FALSE;114923;TRUE;F;30;$17,990;10;Minivan;no;$0;0;No;7;0;26;0;968;584,5;1017,2;714,5;1049
Nissan;Sentra;2000;Diesel;129;349793;2;2000;3;FALSE;5;24;44;4;TRUE;96210;TRUE;M;15;$5,900;7;Pickup;yes;$0;0;No;0;0;16;0;1368;684,5;1217,2;1014,5;1469
Chevrolet;Equinox;2018;Electric;385;84088;0;14091;1;TRUE;2;5;41;2;TRUE;96330;FALSE;M;23;$22,060;1;Minivan;no;$4,165;1;No;4;0;18;0;1340,455;583,41;1006,637;842,5;1365,455
Tesla;Model Y;2006;Electric;493;260995;0;2000;3;FALSE;4;3;51;0;TRUE;43406;TRUE;F;37;$13,780;7;SUV;no;$0;0;No;0;0;1;0;1496;766,5;1058,4;696,5;1133
Chevrolet;Equinox;2016;Hybrid;370;99986;0;9501;1;TRUE;3;3;51;0;TRUE;92962;TRUE;F;19;$26,310;4;Minivan;no;$0;0;Yes;0;0;9;0;1187,505;530,01;962,507;735;1187,505
Ford;Escape;2012;Diesel;406;160499;1;2000;1;FALSE;2;7;52;0;TRUE;50853;FALSE;F;43;$9,920;14;SUV;no;$0;0;No;0;0;19;0;1522;723;1238,8;853;1326
Volkswagen;Tiguan;2016;Hybrid;161;104789;0;9021;1;TRUE;5;6;44;0;TRUE;33474;TRUE;M;23;$9,940;10;Pickup;no;$4,266;1;No;1;0;1;0;767,105;520,71;741,947;530,5;836,105
Tesla;Model X;2015;Electric;331;125296;0;9117;1;FALSE;4;8;44;0;FALSE;108375;TRUE;F;32;$39,360;3;Minivan;no;$0;0;No;1;0;15;0;1207,585;656,67;1028,619;715,5;1146,585
Honda;Pilot;2022;Diesel;228;13059;0;27194;1;TRUE;1;1;35;0;TRUE;46255;FALSE;M;37;$21,180;4;Van;no;$8,194;2;No;2;4412;1;1;991,97;735,94;922,758;564;993,97
Toyota;Prius;2000;Hybrid;286;345877;1;2000;2;FALSE;4;24;47;0;TRUE;52891;TRUE;F;44;$6,200;1;SUV;no;$8,352;2;No;10;6315;10;1;1282;663;1142,8;793;1206
Nissan;Pathfinder;2018;Diesel;201;81923;0;14307;1;FALSE;5;2;38;3;TRUE;27419;TRUE;M;35;$9,790;5;Pickup;no;$0;0;No;4;0;4;0;1123,535;743,57;910,949;700,5;1112,535
Tesla;Model S;2015;Electric;491;122144;0;9642;1;TRUE;4;9;48;0;TRUE;43136;TRUE;F;17;$10,610;1;SUV;no;$865;2;No;7;0;16;0;1430,21;591,92;1060,294;795,5;1309,21
Nissan;Sentra;2013;Diesel;283;154638;0;2000;1;TRUE;5;1;51;0;TRUE;30969;TRUE;M;40;$9,700;13;Pickup;yes;$0;0;No;3;0;8;0;976;411,5;840,4;691,5;1063
Tesla;Model Y;2014;Electric;687;141638;0;3893;4;TRUE;5;10;51;0;TRUE;;TRUE;M;18;$1,500;10;Minivan;no;$0;0;No;2;0;13;0;1793,465;632,43;1176,851;893,5;1476,465
Ford;Escape;2019;Diesel;313;64323;0;17567;1;TRUE;2;1;45;2;TRUE;75209;FALSE;M;37;$15,480;1;Minivan;yes;$0;0;No;5;4905;14;1;1213,835;582,17;973,369;806,5;1310,835
Chevrolet;Malibu;2000;Diesel;339;341171;2;2000;2;FALSE;2;11;48;0;TRUE;43996;TRUE;M;38;$29,980;1;Panel Truck;yes;$0;0;No;0;0;1;0;1588;889,5;1335,2;819,5;1259
Honda;CR-V;2016;Diesel;241;103573;0;9142;1;TRUE;5;3;42;0;TRUE;70141;TRUE;M;63;$9,110;4;Pickup;yes;$1,744;2;No;0;0;6;0;927,71;461,92;856,794;570,5;916,71
Volkswagen;Jetta;2023;Diesel;139;5000;0;29500;1;TRUE;2;1;47;0;TRUE;25674;TRUE;M;46;$10,020;4;Pickup;yes;$0;0;No;0;0;1;0;825,5;714,5;867,7;519,5;916,5
Volkswagen;Tiguan;2021;Diesel;229;25964;0;24403;1;FALSE;5;3;61;0;TRUE;23111;FALSE;F;40;$11,380;1;Sports Car;no;$0;0;No;5;2856;1;1;1080,015;858,53;1004,021;564,5;981,015
Tesla;Model Y;2014;Electric;508;132413;1;5431;2;TRUE;5;8;49;0;TRUE;57070;TRUE;M;44;$16,170;10;Minivan;yes;$0;0;No;3;0;7;0;1643,155;658,31;1244,417;804;1305,155
Tesla;Model S;2008;Electric;523;221680;0;2000;2;FALSE;2;13;46;0;TRUE;5740;FALSE;F;19;$24,480;4;Minivan;no;$13,665;2;No;4;0;16;0;1556;681,5;1132,4;811,5;1303
Nissan;Altima;2016;Diesel;129;99568;0;9543;1;TRUE;5;8;50;0;TRUE;45620;TRUE;F;20;$15,020;10;Sports Car;no;$0;0;No;3;0;5;0;705,715;409,93;770,001;514,5;806,715
Chevrolet;Equinox;2008;Diesel;408;225008;2;2000;1;FALSE;5;6;32;2;TRUE;26933;TRUE;F;37;$8,040;10;SUV;no;$23,659;1;Yes;3;0;1;0;1826;924;1390,4;954;1468
Volkswagen;Jetta;2015;Diesel;204;126209;0;5379;1;TRUE;2;6;46;1;TRUE;49680;FALSE;M;50;$26,440;7;Panel Truck;no;$0;0;No;1;0;5;0;884,895;405,79;800,853;602;930,895
Nissan;Altima;2021;Diesel;130;32116;0;23788;1;TRUE;3;2;44;3;TRUE;84007;TRUE;M;24;$15,980;6;Minivan;yes;$6,935;2;No;8;0;8;0;928,94;552,88;870,516;765;1228,94
Nissan;Sentra;2020;Diesel;160;56191;0;19880;1;TRUE;3;2;40;2;TRUE;50298;TRUE;F;20;$5,500;1;SUV;no;$0;0;No;0;0;7;0;919,4;528,8;867,16;630;1029,4
Chevrolet;Equinox;2012;Petrol;300;159567;2;2000;1;TRUE;1;12;43;4;TRUE;71905;FALSE;F;19;$19,810;10;Pickup;no;$0;0;Yes;1;7865;8;1;1610;620;1254;1100;1640
Volkswagen;Jetta;2005;Petrol;168;270417;1;2000;1;FALSE;2;15;32;4;TRUE;0;FALSE;F;15;$20,430;4;Sports Car;no;$0;0;No;1;1718;1;1;1246;704;998,4;834;1228
Toyota;Highlander;2020;Hybrid;160;47361;0;20763;1;FALSE;2;1;32;2;TRUE;8404;TRUE;F;46;$25,390;10;Sports Car;no;$0;0;No;0;0;1;0;1023,815;787,63;923,341;630;1033,815
Tesla;Model S;2011;Electric;692;176085;3;2000;3;TRUE;1;11;48;0;TRUE;83419;FALSE;M;38;$15,570;11;Minivan;yes;$0;0;No;2;0;18;0;2394;916;1767,6;1196;1892
Honda;Pilot;2000;Diesel;225;340600;2;2000;1;FALSE;5;20;37;1;TRUE;11629;TRUE;F;16;$6,360;7;Sports Car;no;$0;0;No;0;0;1;0;1410;832,5;1244;812,5;1215
Toyota;Highlander;2022;Hybrid;185;14120;0;27088;1;TRUE;1;2;29;3;TRUE;53643;FALSE;F;54;$9,760;1;SUV;no;$0;0;Yes;1;0;11;0;1055,44;613,38;937,616;792,5;1300,44
Nissan;Pathfinder;2015;Petrol;285;113140;0;6686;1;TRUE;4;3;32;2;TRUE;21357;FALSE;M;48;$3,640;3;Minivan;yes;$8,037;2;No;7;2357;1;1;1103,43;559,36;824,802;692,5;1088,43
Toyota;Corolla;2014;Petrol;265;125240;1;3976;1;FALSE;5;9;48;0;TRUE;35565;TRUE;M;59;$19,510;3;Van;no;$0;0;No;1;0;0;0;1249,88;772,26;1089,832;682,5;1054,88
Tesla;Model X;2012;Electric;954;164039;0;2000;2;TRUE;4;9;35;0;TRUE;104948;TRUE;F;40;$18,360;1;Pickup;no;$15,821;1;No;6;0;1;0;2318;847;1327,2;927;1594
Chevrolet;Malibu;2014;Diesel;332;132811;0;3218;2;TRUE;5;2;44;0;TRUE;62741;TRUE;M;30;$12,170;6;Minivan;no;$0;0;No;0;0;9;0;1080,09;448,18;888,126;716;1118,09
Honda;Civic;2017;Diesel;217;87180;0;12282;1;TRUE;4;5;51;0;TRUE;72961;FALSE;F;34;$15,740;7;Sports Car;no;$0;0;Yes;0;0;11;0;895,41;481,32;859,574;658,5;1048,41
Toyota;Corolla;2017;Hybrid;283;109021;0;10097;1;TRUE;2;7;41;0;TRUE;57615;TRUE;M;37;$11,360;1;Pickup;yes;$0;0;No;6;5900;9;1;1016,485;492,47;897,079;691,5;1103,485
Toyota;Camry;2023;Hybrid;224;5000;0;29500;1;TRUE;1;1;40;0;TRUE;20574;FALSE;F;41;$21,440;10;SUV;no;$27,094;3;Yes;6;0;6;0;995,5;657;985,7;562;1001,5
Toyota;Corolla;2017;Electric;173;92515;0;11748;1;TRUE;1;2;36;2;TRUE;0;TRUE;F;87;$10,430;1;Minivan;no;$0;0;No;1;0;0;0;904,74;553,98;770,636;636,5;1001,74
Chevrolet;Silverado;2000;Petrol;321;344067;0;2000;1;FALSE;1;19;49;0;TRUE;0;TRUE;F;31;$10,930;11;SUV;no;$0;0;No;0;0;16;0;1152;580,5;970,8;710,5;1101
Nissan;Sentra;2019;Electric;157;51113;0;18888;1;TRUE;4;4;49;0;TRUE;0;TRUE;F;34;$7,440;3;SUV;no;$6,711;2;No;2;0;10;0;808,44;517,38;857,816;628,5;1021,44
Tesla;Model X;2013;Electric;533;143280;0;2000;4;FALSE;4;2;39;3;TRUE;45789;FALSE;M;25;$9,980;9;Pickup;yes;$0;0;No;0;0;10;0;1726;686,5;1140,4;966,5;1523
